ensembl_id,gene_symbol
ENSG00000066557,LRRC40
ENSG00000116754,SRSF11
ENSG00000228988,RP4-677H15.4
ENSG00000118454,ANKRD13C
ENSG00000197568,HHLA3
ENSG00000116761,CTH
ENSG00000271992,RP11-42O15.3
ENSG00000050628,PTGER3
ENSG00000235079,ZRANB2-AS1
ENSG00000132485,ZRANB2
ENSG00000172260,NEGR1
ENSG00000225087,RP4-660H19.1
ENSG00000162620,LRRIQ3
ENSG00000254685,FPGT
ENSG00000259030,FPGT-TNNI3K
ENSG00000116783,TNNI3K
ENSG00000178965,C1orf173
ENSG00000272864,RP11-17E13.2
ENSG00000116791,CRYZ
ENSG00000162623,TYW3
ENSG00000137968,SLC44A5
ENSG00000117054,ACADM
ENSG00000137955,RABGGTB
ENSG00000057468,MSH4
ENSG00000184005,ST6GALNAC3
ENSG00000272855,RP5-1102E8.3
ENSG00000117069,ST6GALNAC5
ENSG00000142892,PIGK
ENSG00000154027,AK5
ENSG00000036549,ZZZ3
ENSG00000077254,USP33
ENSG00000180488,FAM73A
ENSG00000235927,NEXN-AS1
ENSG00000162614,NEXN
ENSG00000162613,FUBP1
ENSG00000162616,DNAJB4
ENSG00000137960,GIPC2
ENSG00000273338,RP11-386I14.4
ENSG00000137959,IFI44L
ENSG00000137965,IFI44
ENSG00000230817,RP4-601K24.1
ENSG00000233008,RP11-475O6.1
ENSG00000137941,TTLL7
ENSG00000271576,RP11-486G15.2
ENSG00000142875,PRKACB
ENSG00000203943,SAMD13
ENSG00000117133,RPF1
ENSG00000174021,GNG5
ENSG00000117151,CTBS
ENSG00000117155,SSX2IP
ENSG00000171517,LPAR3
ENSG00000153898,MCOLN2
ENSG00000162643,WDR63
ENSG00000055732,MCOLN3
ENSG00000097096,SYDE2
ENSG00000162642,C1orf52
ENSG00000142867,BCL10
ENSG00000223653,RP11-131L23.1
ENSG00000153904,DDAH1
ENSG00000117174,ZNHIT6
ENSG00000171502,COL24A1
ENSG00000122417,ODF2L
ENSG00000261737,RP4-612B15.3
ENSG00000097033,SH3GLB1
ENSG00000183291,SEP15
ENSG00000153936,HS2ST1
ENSG00000267734,RP4-604K5.3
ENSG00000267272,LINC01140
ENSG00000143013,LMO4
ENSG00000227290,RP4-544H6.2
ENSG00000237505,RP11-76N22.2
ENSG00000065243,PKN2
ENSG00000137947,GTF2B
ENSG00000137944,CCBL2
ENSG00000213516,RBMXL1
ENSG00000117226,GBP3
ENSG00000117228,GBP1
ENSG00000162645,GBP2
ENSG00000213512,GBP7
ENSG00000162654,GBP4
ENSG00000154451,GBP5
ENSG00000237568,RP4-620F22.2
ENSG00000183347,GBP6
ENSG00000197147,LRRC8B
ENSG00000231999,RP5-1007M22.2
ENSG00000171488,LRRC8C
ENSG00000272931,RP5-943J3.2
ENSG00000171492,LRRC8D
ENSG00000272672,RP11-302M6.5
ENSG00000162664,ZNF326
ENSG00000233593,RP4-665J23.1
ENSG00000272094,RP4-665J23.4
ENSG00000122482,ZNF644
ENSG00000097046,CDC7
ENSG00000069702,TGFBR3
ENSG00000137948,BRDT
ENSG00000172031,EPHX4
ENSG00000189195,BTBD8
ENSG00000069712,KIAA1107
ENSG00000273487,RP4-621B10.8
ENSG00000203910,C1orf146
ENSG00000174842,GLMN
ENSG00000122484,RPAP2
ENSG00000162676,GFI1
ENSG00000067208,EVI5
ENSG00000122406,RPL5
ENSG00000154511,FAM69A
ENSG00000143033,MTF2
ENSG00000117500,TMED5
ENSG00000122483,CCDC18
ENSG00000117505,DR1
ENSG00000137942,FNBP1L
ENSG00000137936,BCAR3
ENSG00000224093,RP5-1033H22.2
ENSG00000260464,RP4-561L24.3
ENSG00000067334,DNTTIP2
ENSG00000023909,GCLM
ENSG00000117528,ABCD3
ENSG00000117525,F3
ENSG00000224081,LINC01057
ENSG00000143036,SLC44A3
ENSG00000117519,CNN3
ENSG00000235501,RP4-639F20.1
ENSG00000172339,ALG14
ENSG00000152078,TMEM56
ENSG00000226026,RP11-57H12.3
ENSG00000122481,RWDD3
ENSG00000117569,PTBP2
ENSG00000188641,DPYD
ENSG00000232878,DPYD-AS1
ENSG00000162627,SNX7
ENSG00000156869,FRRS1
ENSG00000162688,AGL
ENSG00000228084,RP5-884G6.2
ENSG00000117620,SLC35A3
ENSG00000156875,HIAT1
ENSG00000156876,SASS6
ENSG00000122435,TRMT13
ENSG00000122477,LRRC39
ENSG00000137992,DBT
ENSG00000224616,RP11-305E17.6
ENSG00000137996,RTCA
ENSG00000079335,CDC14A
ENSG00000228086,RP5-837M10.4
ENSG00000181656,GPR88
ENSG00000162692,VCAM1
ENSG00000162694,EXTL2
ENSG00000273204,RP4-549L20.3
ENSG00000162695,SLC30A7
ENSG00000117543,DPH5
ENSG00000269175,AC093157.1
ENSG00000235795,RP11-421L21.2
ENSG00000233184,RP11-421L21.3
ENSG00000225938,RP4-575N6.4
ENSG00000170989,S1PR1
ENSG00000231671,RP11-157N3.1
ENSG00000185946,RNPC3
ENSG00000240038,AMY2B
ENSG00000243480,AMY2A
ENSG00000215869,RP11-364B6.1
ENSG00000198890,PRMT6
ENSG00000162631,NTNG1
ENSG00000134215,VAV3
ENSG00000230489,VAV3-AS1
ENSG00000226822,RP11-356N1.2
ENSG00000085491,SLC25A24
ENSG00000260879,RP11-483I13.5
ENSG00000196427,NBPF4
ENSG00000162636,FAM102B
ENSG00000162639,HENMT1
ENSG00000134186,PRPF38B
ENSG00000143107,FNDC7
ENSG00000116266,STXBP3
ENSG00000121957,GPSM2
ENSG00000121940,CLCC1
ENSG00000085433,WDR47
ENSG00000197780,TAF13
ENSG00000273382,RP5-1065J22.8
ENSG00000215717,TMEM167B
ENSG00000270066,SCARNA2
ENSG00000179902,C1orf194
ENSG00000116299,KIAA1324
ENSG00000031698,SARS
ENSG00000143126,CELSR2
ENSG00000134222,PSRC1
ENSG00000134243,SORT1
ENSG00000143106,PSMA5
ENSG00000143028,SYPL2
ENSG00000162650,ATXN7L2
ENSG00000174151,CYB561D1
ENSG00000181754,AMIGO1
ENSG00000156097,GPR61
ENSG00000254942,RP5-1160K1.8
ENSG00000065135,GNAI3
ENSG00000225113,RP5-1160K1.3
ENSG00000134183,GNAT2
ENSG00000116337,AMPD2
ENSG00000228703,RP5-1160K1.6
ENSG00000168765,GSTM4
ENSG00000213366,GSTM2
ENSG00000134184,GSTM1
ENSG00000260246,AC000032.2
ENSG00000134201,GSTM5
ENSG00000134202,GSTM3
ENSG00000184371,CSF1
ENSG00000168710,AHCYL1
ENSG00000143093,STRIP1
ENSG00000258634,RP4-773N10.4
ENSG00000156150,ALX3
ENSG00000224965,KCNC4-AS1
ENSG00000116396,KCNC4
ENSG00000227963,RP5-1074L1.1
ENSG00000162775,RBM15
ENSG00000168679,SLC16A4
ENSG00000273373,RP5-1074L1.4
ENSG00000224699,LAMTOR5-AS1
ENSG00000134248,LAMTOR5
ENSG00000177301,KCNA2
ENSG00000259834,RP11-284N8.3
ENSG00000177272,KCNA3
ENSG00000143119,CD53
ENSG00000232811,RP11-96K19.2
ENSG00000121931,LRIF1
ENSG00000273010,RP11-96K19.5
ENSG00000156171,DRAM2
ENSG00000134255,CEPT1
ENSG00000272982,RP5-1180E21.4
ENSG00000273221,RP5-1180E21.5
ENSG00000162777,DENND2D
ENSG00000064886,CHI3L2
ENSG00000173947,PIFO
ENSG00000085465,OVGP1
ENSG00000116455,WDR77
ENSG00000116459,ATP5F1
ENSG00000143110,C1orf162
ENSG00000121933,ADORA3
ENSG00000116473,RAP1A
ENSG00000231346,LINC01160
ENSG00000197852,FAM212B
ENSG00000227811,FAM212B-AS1
ENSG00000064703,DDX20
ENSG00000171385,KCND3
ENSG00000143079,CTTNBP2NL
ENSG00000134245,WNT2B
ENSG00000273483,RP4-671G15.2
ENSG00000007341,ST7L
ENSG00000116489,CAPZA1
ENSG00000155363,MOV10
ENSG00000225075,RP11-426L16.3
ENSG00000155366,RHOC
ENSG00000271810,RP11-426L16.10
ENSG00000155367,PPM1J
ENSG00000261595,RP11-426L16.9
ENSG00000155380,SLC16A1
ENSG00000226419,SLC16A1-AS1
ENSG00000236066,RP11-389O22.1
ENSG00000238198,RP11-31F15.2
ENSG00000198799,LRIG2
ENSG00000081026,MAGI3
ENSG00000116793,PHTF1
ENSG00000081019,RSBN1
ENSG00000231128,RP5-1073O3.2
ENSG00000134242,PTPN22
ENSG00000226167,AP4B1-AS1
ENSG00000188761,BCL2L15
ENSG00000134262,AP4B1
ENSG00000118655,DCLRE1B
ENSG00000235527,RP5-1073O3.7
ENSG00000163349,HIPK1
ENSG00000116774,OLFML3
ENSG00000134207,SYT6
ENSG00000232895,RP4-543J13.1
ENSG00000197323,TRIM33
ENSG00000116752,BCAS2
ENSG00000175984,DENND2C
ENSG00000116748,AMPD1
ENSG00000213281,NRAS
ENSG00000009307,CSDE1
ENSG00000052723,SIKE1
ENSG00000134198,TSPAN2
ENSG00000233730,RP4-666F24.3
ENSG00000173218,VANGL1
ENSG00000163393,SLC22A15
ENSG00000173212,MAB21L3
ENSG00000163399,ATP1A1
ENSG00000269279,AL136376.1
ENSG00000233154,RP4-655J12.4
ENSG00000224950,RP5-1086K13.1
ENSG00000116815,CD58
ENSG00000143061,IGSF3
ENSG00000116824,CD2
ENSG00000134247,PTGFRN
ENSG00000134256,CD101
ENSG00000236137,RP11-27K13.3
ENSG00000116830,TTF2
ENSG00000134253,TRIM45
ENSG00000271427,RP11-188D8.1
ENSG00000198162,MAN1A2
ENSG00000236866,AL157902.3
ENSG00000183508,FAM46C
ENSG00000196505,GDAP2
ENSG00000065183,WDR3
ENSG00000155761,SPAG17
ENSG00000116874,WARS2
ENSG00000224238,WARS2-IT1
ENSG00000231365,RP11-418J17.1
ENSG00000143067,ZNF697
ENSG00000092621,PHGDH
ENSG00000134193,REG4
ENSG00000134250,NOTCH2
ENSG00000273406,RP11-114O18.1
ENSG00000236933,RP11-439A17.7
ENSG00000188610,FAM72B
ENSG00000233029,RP11-439A17.9
ENSG00000198019,FCGR1B
ENSG00000230806,RP11-343N15.1
ENSG00000269996,RP11-343N15.5
ENSG00000227082,AL592494.5
ENSG00000231429,RP11-343N15.2
ENSG00000228826,RP11-344P13.4
ENSG00000272583,RP11-344P13.6
ENSG00000224857,RP11-344P13.1
ENSG00000230880,RP11-417J8.3
ENSG00000203849,RP11-417J8.6
ENSG00000234978,RP11-423O2.5
ENSG00000232274,RP11-782C8.2
ENSG00000230850,RP11-782C8.1
ENSG00000232336,RP11-782C8.3
ENSG00000225278,RP11-782C8.5
ENSG00000242569,RP11-435B5.3
ENSG00000185044,RP11-435B5.4
ENSG00000238261,RP11-435B5.5
ENSG00000223804,RP6-206I17.1
ENSG00000231734,RP6-206I17.2
ENSG00000226637,RP6-206I17.3
ENSG00000236334,PPIAL4G
ENSG00000215784,FAM72D
ENSG00000224363,RP11-289H16.1
ENSG00000162825,NBPF8
ENSG00000235398,LINC00623
ENSG00000231360,AL592284.1
ENSG00000255854,PPIAL4B
ENSG00000236943,RP11-640M9.1
ENSG00000168614,NBPF9
ENSG00000254539,RP4-791M13.3
ENSG00000178104,PDE4DIP
ENSG00000255148,RP4-791M13.4
ENSG00000268172,AL590452.1
ENSG00000272755,RP11-326G21.1
ENSG00000272709,RP11-458D21.6
ENSG00000213240,NOTCH2NL
ENSG00000255168,RP11-458D21.5
ENSG00000163386,NBPF10
ENSG00000233396,RP11-458D21.1
ENSG00000117289,TXNIP
ENSG00000121851,POLR3GL
ENSG00000181039,ANKRD34A
ENSG00000234222,RP11-315I20.1
ENSG00000152022,LIX1L
ENSG00000131795,RBM8A
ENSG00000131779,PEX11B
ENSG00000143127,ITGA10
ENSG00000244619,RP11-315I20.3
ENSG00000198483,ANKRD35
ENSG00000131788,PIAS3
ENSG00000186364,NUDT17
ENSG00000186141,POLR3C
ENSG00000121848,RNF115
ENSG00000117281,CD160
ENSG00000174827,PDZK1
ENSG00000117262,GPR89A
ENSG00000196644,GPR89C
ENSG00000152042,NBPF11
ENSG00000186275,NBPF12
ENSG00000234225,RP4-704D21.2
ENSG00000131791,PRKAB2
ENSG00000237188,RP11-337C18.8
ENSG00000131781,FMO5
ENSG00000271721,RP11-337C18.9
ENSG00000131778,CHD1L
ENSG00000234610,LINC00624
ENSG00000116128,BCL9
ENSG00000162836,ACP6
ENSG00000188092,GPR89B
ENSG00000215859,RP6-74O6.2
ENSG00000273059,XXyac-YX155B6.7
ENSG00000229952,RP6-74O6.3
ENSG00000203836,NBPF24
ENSG00000226335,XXyac-YX155B6.6
ENSG00000215863,LINC01138
ENSG00000231551,RP11-495P10.1
ENSG00000255963,PPIAL4A
ENSG00000122497,NBPF14
ENSG00000256374,PPIAL4D
ENSG00000236140,RP11-89F3.2
ENSG00000203832,NBPF20
ENSG00000243452,NBPF15
ENSG00000237253,RP11-666A1.5
ENSG00000203827,NBPF16
ENSG00000237343,RP11-763B22.4
ENSG00000235887,RP11-763B22.6
ENSG00000232527,RP11-14N7.2
ENSG00000232721,RP11-403I13.5
ENSG00000223779,RP11-403I13.4
ENSG00000226067,LINC00869
ENSG00000235999,RP11-403I13.8
ENSG00000233430,RP11-403I13.9
ENSG00000234571,RP5-998N21.4
ENSG00000203818,HIST2H3PS2
ENSG00000203817,FAM72C
ENSG00000198161,PPIAL4C
ENSG00000268544,RP11-277L2.4
ENSG00000233368,RP11-277L2.3
ENSG00000269614,RP11-277L2.5
ENSG00000229801,RP11-353N4.1
ENSG00000234232,RP11-353N4.5
ENSG00000223759,RP11-353N4.4
ENSG00000203815,FAM231D
ENSG00000150337,FCGR1A
ENSG00000203814,HIST2H2BF
ENSG00000233030,RP11-196G18.3
ENSG00000183598,HIST2H3D
ENSG00000264207,RP11-196G18.23
ENSG00000183941,HIST2H4A
ENSG00000183558,HIST2H2AA3
ENSG00000272993,RP11-196G18.24
ENSG00000184678,HIST2H2BE
ENSG00000184260,HIST2H2AC
ENSG00000184270,HIST2H2AB
ENSG00000178096,BOLA1
ENSG00000159164,SV2A
ENSG00000143368,SF3B4
ENSG00000014914,MTMR11
ENSG00000163113,OTUD7B
ENSG00000136631,VPS45
ENSG00000023902,PLEKHO1
ENSG00000143401,ANP32E
ENSG00000271845,RP4-790G17.7
ENSG00000118298,CA14
ENSG00000117362,APH1A
ENSG00000118292,C1orf54
ENSG00000159208,C1orf51
ENSG00000187145,MRPS21
ENSG00000117360,PRPF3
ENSG00000163125,RPRD2
ENSG00000143374,TARS2
ENSG00000143369,ECM1
ENSG00000228126,LINC00568
ENSG00000237781,RP11-54A4.2
ENSG00000143382,ADAMTSL4
ENSG00000203804,ADAMTSL4-AS1
ENSG00000143384,MCL1
ENSG00000143420,ENSA
ENSG00000143457,GOLPH3L
ENSG00000143452,HORMAD1
ENSG00000163131,CTSS
ENSG00000143387,CTSK
ENSG00000143437,ARNT
ENSG00000143379,SETDB1
ENSG00000143418,CERS2
ENSG00000259357,RP11-316M1.12
ENSG00000231073,RP11-316M1.3
ENSG00000143412,ANXA9
ENSG00000143409,FAM63A
ENSG00000143363,PRUNE
ENSG00000163141,BNIPL
ENSG00000143443,C1orf56
ENSG00000197622,CDC42SE1
ENSG00000213190,MLLT11
ENSG00000143458,GABPB2
ENSG00000143434,SEMA6C
ENSG00000163154,TNFAIP8L2
ENSG00000163156,SCNM1
ENSG00000163155,LYSMD1
ENSG00000163157,TMOD4
ENSG00000163159,VPS72
ENSG00000143398,PIP5K1A
ENSG00000159352,PSMD4
ENSG00000232671,RP11-126K1.2
ENSG00000143373,ZNF687
ENSG00000143393,PI4KB
ENSG00000273481,RP11-126K1.9
ENSG00000143390,RFX5
ENSG00000224645,RP11-126K1.8
ENSG00000237976,RP11-126K1.6
ENSG00000159377,PSMB4
ENSG00000143442,POGZ
ENSG00000143375,CGN
ENSG00000143367,TUFT1
ENSG00000250734,RP11-404E16.1
ENSG00000143376,SNX27
ENSG00000159409,CELF3
ENSG00000269621,RP11-98D18.15
ENSG00000143436,MRPL9
ENSG00000143450,OAZ3
ENSG00000249602,RP11-98D18.3
ENSG00000268288,RP11-98D18.16
ENSG00000182134,TDRKH
ENSG00000203288,RP11-98D18.9
ENSG00000269489,RP11-98D18.17
ENSG00000213171,LINGO4
ENSG00000143365,RORC
ENSG00000225556,C2CD4D
ENSG00000234614,AL450992.2
ENSG00000196407,THEM5
ENSG00000159445,THEM4
ENSG00000197747,S100A10
ENSG00000229021,NBPF18P
ENSG00000163191,S100A11
ENSG00000159450,TCHH
ENSG00000215853,RPTN
ENSG00000237975,FLG-AS1
ENSG00000197915,HRNR
ENSG00000143520,FLG2
ENSG00000224308,RP1-13P20.6
ENSG00000203782,LOR
ENSG00000163218,PGLYRP4
ENSG00000163220,S100A9
ENSG00000163221,S100A12
ENSG00000143546,S100A8
ENSG00000238279,BX470102.3
ENSG00000197956,S100A6
ENSG00000196420,S100A5
ENSG00000196154,S100A4
ENSG00000188015,S100A3
ENSG00000196754,S100A2
ENSG00000188643,S100A16
ENSG00000189171,S100A13
ENSG00000160678,S100A1
ENSG00000272030,RP1-178F15.4
ENSG00000160679,CHTOP
ENSG00000143553,SNAPIN
ENSG00000143621,ILF2
ENSG00000143624,INTS3
ENSG00000243613,RP11-216N14.8
ENSG00000143554,SLC27A3
ENSG00000143614,GATAD2B
ENSG00000198837,DENND4B
ENSG00000160741,CRTC2
ENSG00000143570,SLC39A1
ENSG00000273026,RP11-422P24.10
ENSG00000143578,CREB3L4
ENSG00000143543,JTB
ENSG00000272654,RP11-422P24.11
ENSG00000143545,RAB13
ENSG00000177954,RPS27
ENSG00000143552,NUP210L
ENSG00000143549,TPM3
ENSG00000163263,C1orf189
ENSG00000143612,C1orf43
ENSG00000143569,UBAP2L
ENSG00000143575,HAX1
ENSG00000143595,AQP10
ENSG00000143515,ATP8B2
ENSG00000228013,RP11-350G8.5
ENSG00000160712,IL6R
ENSG00000169291,SHE
ENSG00000273110,RP11-350G8.9
ENSG00000160714,UBE2Q1
ENSG00000229780,UBE2Q1-AS1
ENSG00000160716,CHRNB2
ENSG00000233875,RP11-61L14.6
ENSG00000160710,ADAR
ENSG00000143603,KCNN3
ENSG00000163344,PMVK
ENSG00000270361,RP11-307C12.13
ENSG00000163346,PBXIP1
ENSG00000163348,PYGO2
ENSG00000271380,RP11-307C12.12
ENSG00000160691,SHC1
ENSG00000173207,CKS1B
ENSG00000160688,FLAD1
ENSG00000163352,LENEP
ENSG00000160685,ZBTB7B
ENSG00000163354,DCST2
ENSG00000163357,DCST1
ENSG00000232093,RP11-307C12.11
ENSG00000143537,ADAM15
ENSG00000243364,EFNA4
ENSG00000143590,EFNA3
ENSG00000169242,EFNA1
ENSG00000169241,SLC50A1
ENSG00000179085,DPM3
ENSG00000163463,KRTCAP2
ENSG00000273088,RP11-201K10.3
ENSG00000163462,TRIM46
ENSG00000185499,MUC1
ENSG00000169231,THBS3
ENSG00000231064,RP11-263K19.4
ENSG00000173171,MTX1
ENSG00000236263,RP11-263K19.6
ENSG00000177628,GBA
ENSG00000160767,FAM189B
ENSG00000116521,SCAMP3
ENSG00000176444,CLK2
ENSG00000143630,HCN3
ENSG00000143627,PKLR
ENSG00000160752,FDPS
ENSG00000225855,RUSC1-AS1
ENSG00000160753,RUSC1
ENSG00000116539,ASH1L
ENSG00000232519,RP11-29H23.4
ENSG00000125459,MSTO1
ENSG00000163374,YY1AP1
ENSG00000132676,DAP3
ENSG00000116580,GON4L
ENSG00000132718,SYT11
ENSG00000143622,RIT1
ENSG00000132680,KIAA0907
ENSG00000116584,ARHGEF2
ENSG00000273002,RP11-336K24.12
ENSG00000163479,SSR2
ENSG00000160803,UBQLN4
ENSG00000116586,LAMTOR2
ENSG00000132698,RAB25
ENSG00000254726,MEX3A
ENSG00000160789,LMNA
ENSG00000196189,SEMA4A
ENSG00000160785,SLC25A44
ENSG00000260238,PMF1-BGLAP
ENSG00000160783,PMF1
ENSG00000242252,BGLAP
ENSG00000160781,PAQR6
ENSG00000198952,SMG5
ENSG00000163472,TMEM79
ENSG00000198715,C1orf85
ENSG00000189030,VHLL
ENSG00000163468,CCT3
ENSG00000163467,TSACC
ENSG00000125462,C1orf61
ENSG00000236947,RP11-98G7.1
ENSG00000116604,MEF2D
ENSG00000260460,RP11-284F21.8
ENSG00000183856,IQGAP3
ENSG00000187862,TTC24
ENSG00000163382,APOA1BP
ENSG00000160818,GPATCH4
ENSG00000272068,RP11-284F21.9
ENSG00000132692,BCAN
ENSG00000272405,RP11-284F21.10
ENSG00000229953,RP11-284F21.7
ENSG00000143320,CRABP2
ENSG00000223356,RP11-66D17.5
ENSG00000143319,ISG20L2
ENSG00000143303,RRNAD1
ENSG00000143314,MRPL24
ENSG00000143321,HDGF
ENSG00000143294,PRCC
ENSG00000027869,SH2D2A
ENSG00000198400,NTRK1
ENSG00000027644,INSRR
ENSG00000187800,PEAR1
ENSG00000132694,ARHGEF11
ENSG00000253831,ETV3L
ENSG00000117036,ETV3
ENSG00000143297,FCRL5
ENSG00000160856,FCRL3
ENSG00000227217,RP11-367J7.3
ENSG00000132704,FCRL2
ENSG00000163534,FCRL1
ENSG00000158473,CD1D
ENSG00000176320,RP11-404O13.5
ENSG00000158477,CD1A
ENSG00000158481,CD1C
ENSG00000158485,CD1B
ENSG00000158488,CD1E
ENSG00000163563,MNDA
ENSG00000163564,PYHIN1
ENSG00000163565,IFI16
ENSG00000163568,AIM2
ENSG00000179639,FCER1A
ENSG00000158716,DUSP23
ENSG00000181036,FCRL6
ENSG00000158714,SLAMF8
ENSG00000188004,C1orf204
ENSG00000243284,VSIG8
ENSG00000272668,RP11-190A12.8
ENSG00000213085,CCDC19
ENSG00000269620,AL590560.1
ENSG00000158710,TAGLN2
ENSG00000085552,IGSF9
ENSG00000162723,SLAMF9
ENSG00000224259,LINC01133
ENSG00000143315,PIGM
ENSG00000225279,RP11-536C5.2
ENSG00000162728,KCNJ9
ENSG00000162729,IGSF8
ENSG00000132681,ATP1A4
ENSG00000143318,CASQ1
ENSG00000227741,RP11-536C5.7
ENSG00000162734,PEA15
ENSG00000132716,DCAF8
ENSG00000258465,DCAF8-1
ENSG00000228606,RP11-574F21.2
ENSG00000162735,PEX19
ENSG00000122218,COPA
ENSG00000162736,NCSTN
ENSG00000171786,NHLH1
ENSG00000162739,SLAMF6
ENSG00000234425,RP11-528G1.2
ENSG00000066294,CD84
ENSG00000117090,SLAMF1
ENSG00000228863,RP11-404F10.2
ENSG00000117091,CD48
ENSG00000026751,SLAMF7
ENSG00000122224,LY9
ENSG00000122223,CD244
ENSG00000179914,ITLN1
ENSG00000158769,F11R
ENSG00000270149,RP11-544M22.13
ENSG00000215845,TSTD1
ENSG00000158773,USF1
ENSG00000186517,ARHGAP30
ENSG00000143217,PVRL4
ENSG00000162755,KLHDC9
ENSG00000143256,PFDN2
ENSG00000158793,NIT1
ENSG00000158796,DEDD
ENSG00000143222,UFC1
ENSG00000224985,RP11-297K8.2
ENSG00000143258,USP21
ENSG00000143224,PPOX
ENSG00000158850,B4GALT3
ENSG00000158859,ADAMTS4
ENSG00000158864,NDUFS2
ENSG00000158869,FCER1G
ENSG00000158882,TOMM40L
ENSG00000143257,NR1I3
ENSG00000248485,PCP4L1
ENSG00000158887,MPZ
ENSG00000143252,SDHC
ENSG00000188931,C1orf192
ENSG00000235477,RP11-122G18.5
ENSG00000273075,RP11-122G18.8
ENSG00000143226,FCGR2A
ENSG00000173110,HSPA6
ENSG00000203747,FCGR3A
ENSG00000072694,FCGR2B
ENSG00000162747,FCGR3B
ENSG00000234211,RP11-25K21.1
ENSG00000132185,FCRLA
ENSG00000162746,FCRLB
ENSG00000081721,DUSP12
ENSG00000226889,RP11-474I16.8
ENSG00000118217,ATF6
ENSG00000162745,OLFML2B
ENSG00000198929,NOS1AP
ENSG00000198574,SH2D1B
ENSG00000152332,UHMK1
ENSG00000259788,RP11-359K18.3
ENSG00000117143,UAP1
ENSG00000162733,DDR2
ENSG00000132196,HSD17B7
ENSG00000117152,RGS4
ENSG00000143248,RGS5
ENSG00000232995,RP11-267N12.3
ENSG00000143228,NUF2
ENSG00000185630,PBX1
ENSG00000236206,RP11-306I1.2
ENSG00000143198,MGST3
ENSG00000143149,ALDH9A1
ENSG00000273365,RP11-466F5.10
ENSG00000143183,TMCO1
ENSG00000224358,RP11-466F5.8
ENSG00000143179,UCK2
ENSG00000188859,FAM78B
ENSG00000203307,RP11-375H19.2
ENSG00000229588,RP11-479J7.2
ENSG00000234142,RP11-276E17.2
ENSG00000143157,POGK
ENSG00000152382,TADA1
ENSG00000143195,ILDR2
ENSG00000143194,MAEL
ENSG00000143167,GPA33
ENSG00000198842,DUSP27
ENSG00000272205,RP11-277B15.3
ENSG00000143190,POU2F1
ENSG00000198821,CD247
ENSG00000273160,RP11-104L21.3
ENSG00000143162,CREG1
ENSG00000241666,RP3-455J7.4
ENSG00000198771,RCSD1
ENSG00000197965,MPZL1
ENSG00000143199,ADCY10
ENSG00000143158,MPC2
ENSG00000143164,DCAF6
ENSG00000143147,GPR161
ENSG00000143155,TIPRL
ENSG00000213064,SFT2D2
ENSG00000143178,TBX19
ENSG00000143185,XCL2
ENSG00000143184,XCL1
ENSG00000143153,ATP1B1
ENSG00000143156,NME7
ENSG00000235575,RP4-800F24.1
ENSG00000117475,BLZF1
ENSG00000117477,CCDC181
ENSG00000117479,SLC19A2
ENSG00000198734,F5
ENSG00000174175,SELP
ENSG00000000460,C1orf112
ENSG00000188404,SELL
ENSG00000007908,SELE
ENSG00000171806,METTL18
ENSG00000000457,SCYL3
ENSG00000075945,KIFAP3
ENSG00000231407,RP11-576I22.2
ENSG00000120370,GORAB
ENSG00000010932,FMO1
ENSG00000076258,FMO4
ENSG00000117523,PRRC2C
ENSG00000117533,VAMP4
ENSG00000010165,METTL13
ENSG00000197959,DNM3
ENSG00000230630,DNM3OS
ENSG00000135845,PIGC
ENSG00000180999,C1orf105
ENSG00000094975,SUCO
ENSG00000117560,FASLG
ENSG00000224228,RP1-15D23.2
ENSG00000224000,RP3-471M13.2
ENSG00000226375,RP3-395P12.2
ENSG00000117586,TNFSF4
ENSG00000203739,RP11-296O14.3
ENSG00000117592,PRDX6
ENSG00000076321,KLHL20
ENSG00000120334,CENPL
ENSG00000117593,DARS2
ENSG00000270084,GAS5-AS1
ENSG00000185278,ZBTB37
ENSG00000117601,SERPINC1
ENSG00000135870,RC3H1
ENSG00000224977,RP11-160H22.3
ENSG00000227373,RP11-160H22.5
ENSG00000152061,RABGAP1L
ENSG00000203737,GPR52
ENSG00000229531,RP1-102G20.5
ENSG00000116161,CACYBP
ENSG00000120333,MRPS14
ENSG00000120332,TNN
ENSG00000235750,KIAA0040
ENSG00000116147,TNR
ENSG00000227740,RP11-318C24.2
ENSG00000143207,RFWD2
ENSG00000236021,RP11-195C7.1
ENSG00000116183,PAPPA2
ENSG00000120341,SEC16B
ENSG00000075391,RASAL2
ENSG00000240021,TEX35
ENSG00000213057,C1orf220
ENSG00000273384,RP5-1098D14.1
ENSG00000273062,RP11-428K3.1
ENSG00000116191,RALGPS2
ENSG00000116199,FAM20B
ENSG00000186283,TOR3A
ENSG00000143322,ABL2
ENSG00000057252,SOAT1
ENSG00000162779,AXDND1
ENSG00000143340,FAM163A
ENSG00000169905,TOR1AIP2
ENSG00000272906,RP11-533E19.7
ENSG00000143337,TOR1AIP1
ENSG00000260360,RP11-533E19.5
ENSG00000135837,CEP350
ENSG00000116260,QSOX1
ENSG00000121454,LHX4
ENSG00000230124,RP5-1180C10.2
ENSG00000135847,ACBD6
ENSG00000143324,XPR1
ENSG00000225857,RP11-46A10.2
ENSG00000135835,KIAA1614
ENSG00000243155,RP11-46A10.5
ENSG00000232586,RP11-46A10.4
ENSG00000135823,STX6
